Symbol,Exp000978,Exp000979,Exp000980,Exp000977
CCDC137,6.64623340999,6.0374137336,6.24370707551,6.60291102468
KAT2B,0,7.49641964945,0,0
TTF2,8.65344772291,9.59074089462,8.36890323629,8.49328900446
PRPF6,8.59364215532,7.50062666913,6.73604556704,8.24616430419
ZNF598,0,6.27438367276,6.24228059869,0
MEF2D,7.13808806907,6.43361520759,5.78946594729,5.85436134691
RQCD1,0,0,7.32702521015,7.35246077891
LOC441155,7.49536952574,0,6.20421190744,0
ZNF644,0,7.38233351835,6.57702627118,0
AKAP17A,6.66186666161,0,0,6.69757035483
EGFR,0,0,6.69119776977,0
ANAPC4,8.13257300747,6.96827390413,6.97204845766,7.61622536762
DDX23,8.71717205308,6.61590640705,7.1713252223,8.28160539737
DDX46,8.57009528344,7.71595860594,8.30410449454,8.251037389
DDX55,6.96399678348,7.07637754518,6.77302619822,0
PRDM10,0,6.59550605725,6.63159268308,0
BRD7,6.6360386698,0,6.85059740005,7.65986728323
CENPI,0,0,0,6.47160173859
HSPD1,8.42660696192,8.6302802397,8.94777333205,7.89236261891
COPZ1,7.8642085684,0,7.64011776677,7.26982352412
CSNK1A1,0,7.65728673984,0,7.57843955081
AP3B1,0,0,6.72589793661,0
DYNC1I2,0,0,0,5.89985236196
REEP2,6.20537504114,0,0,6.25331033839
TEAD3,7.10418201412,7.1735456636,7.1171836425,6.68746565886
TCF7,0,0,0,7.07503080443
SRRM1,7.30362859669,0,0,6.91094595652
METTL13,0,0,7.3936974455,0
MED6,8.09517980216,7.24457631617,7.42558814707,8.22984183719
RBPJ,9.06190069987,8.69322969287,8.31839942977,8.62128594032
POLR1C,8.83288414094,7.63080326149,8.23560542527,8.51098278346
WAPAL,0,0,7.8649764243,0
TYW3,0,0,6.08126078814,0
CAPRIN1,0,6.48960720025,6.9956911722,0
MTERFD2,0,5.73520653552,6.75228668497,0
ZRANB2,6.01359101154,0,0,0
ZNF784,0,0,0,0
INO80C,8.78710491113,8.17824734513,8.3879024066,8.29861629167
AAR2,0,0,0,0
TWIST2,0,6.14591818419,0,0
TERF2,8.68731708281,8.70786139062,8.72439524786,9.02080087628
TFEB,6.27057251001,0,6.31307705211,0
DOCK7,7.3548784316,7.63383181377,7.80689471022,0
HSP90AB1,0,0,0,7.6657344024
EPC1,6.84362277663,6.27353508675,0,5.94507733292
TRAP1,7.89138771181,7.86946957856,8.2280992143,7.69627721736
MRFAP1,0,0,6.07763520419,0
ABHD10,0,0,6.21791123885,0
QARS,0,7.2223454426,7.63655551688,7.82382890538
MBD4,0,6.92555899969,6.92655197778,0
ESF1,0,0,0,0
USF1,9.02023688324,8.50719068284,8.49254801071,8.54506421352
PSMG1,0,6.86579331673,7.45959043467,6.63419143223
INTS5,8.03576646184,7.71077887294,7.73469674117,7.85463621241
ZMYM4,8.48130385074,8.00247695007,7.9550738491,7.61913731197
ACTA1,0,0,8.66129488077,8.92855856224
ACTB,0,8.93995286173,0,9.29585270001
ACTG2,9.17302308974,8.31710644347,8.6113627522,8.86682561575
ALB,8.42562469528,8.34763813031,8.68328269513,8.48136717183
ANXA1,0,0,6.21836736276,0
ANXA5,0,6.17128328063,6.57485518765,0
ANXA7,7.57954255308,0,7.42682473172,7.29510453101
ARF6,7.15995189904,6.26993767673,6.44793962938,6.51715167866
ATP5O,7.0221830559,0,0,7.00688159192
AUH,0,6.14858538236,6.57550688036,6.76753438987
AZGP1,0,6.3637049465,0,0
BTRC,6.63238355323,0,0,0
C1QBP,8.12125016032,7.10967381232,7.48365921988,7.45319004583
CCNH,8.41291633229,7.57180507358,7.84318291189,7.94978689262
CCNT2,7.72480488466,6.36495937399,6.48822785753,6.6698383574
CCT6A,0,0,6.84377450612,0
CDK1,8.20986387756,8.3642283059,8.55184108106,8.34983093897
CDK7,8.38265769796,7.86998495246,7.70022657836,7.80274908549
CDK8,6.92487871924,0,6.0589462426,0
CDK9,8.85542610325,8.25043127906,8.31405843084,8.53594979593
CIRBP,8.68188132047,7.92173197742,8.06786764357,8.27546274661
AP3S1,7.68349571765,7.36436953458,7.86031644523,7.9164173396
CNN3,0,0,0,0
CPNE3,0,6.90697239096,7.94176647305,0
CSNK2A2,6.96611115548,6.11802534473,6.93808164387,6.57312753582
CUL3,7.72837814555,7.24395410027,7.14938832052,7.24467305036
RRP1,6.7243957642,0,0,0
DEK,9.8628685462,9.64090360811,9.44419876313,9.67433897113
BHLHE40,7.25118205289,6.5495281226,0,0
DECR1,5.9926774897,6.8076998861,7.76918730044,0
DNMT1,0,6.52715160382,7.16355387234,7.86663602547
DPM1,0,5.99413327805,5.72947677264,6.22540801738
DR1,7.86913632079,7.26526078121,7.2942541324,7.54641873819
DUSP9,5.83483790409,0,5.6603916232,0
EEF1A1,9.89760900174,9.84535636401,10.0657915179,10.0176356235
EEF1A2,0,0,9.67635180187,0
EEF1G,8.72766956462,8.85347136402,9.32595523142,9.01148137703
EEF2,0,7.10183973648,6.76449155114,0
EIF2B1,6.57195934191,6.76574497149,7.5152097827,6.6801719262
EIF2S3,7.87271950061,8.05721715035,8.44049714017,8.57651053839
EIF3A,7.2081635428,7.54639860405,7.66606007176,7.63869276033
EIF3I,7.26968156108,6.70089685799,7.50262144843,7.50418487936
EIF3H,0,7.35882977036,7.716178577,7.31401487529
EIF3F,6.09370909644,6.42502947989,7.66083308314,5.69394620317
EIF3E,6.00073782674,7.19329817184,7.51647882076,6.92573291521
EIF3D,6.49399639435,0,5.90029762307,0
EIF4A1,9.13012530385,9.36025300855,9.39226227001,9.01266612002
EIF4E,7.37218268111,6.65160600883,7.1556586405,7.3750880807
ETFB,0,0,0,5.87606212766
ETV6,6.90678826332,7.24506387283,6.52069595875,0
FAU,0,6.19441549536,0,0
FKBP3,0,0,6.47348282096,0
XRCC6,10.4110804809,10.4010288484,10.3199230407,10.3886022653
GGH,0,0,0,0
GSTP1,0,0,6.03700001378,0
MSH6,9.16672676674,8.7508688676,8.90850207381,8.92190383253
GTF2B,7.93264856,6.9330832199,7.61823764742,8.02420277936
GTF2E2,7.02558175668,6.72043308938,6.87334028446,7.31715890494
GTF2H4,8.71853356804,8.22868164273,7.90052328869,8.23233838987
HIST1H4K,0,8.12098766579,7.77631255852,0
HIST1H4C,8.92129663567,0,0,0
HIST1H4E,0,0,0,8.37184083098
HADHB,8.04954602423,7.10995479124,7.10511553282,7.67523934392
HBA1,0,6.83219504698,6.17315934473,0
HBB,0,7.49343285113,6.84211504794,0
HMGB1,8.15688930843,7.80915594549,7.7322881856,7.77148552318
HMGA2,0,7.67964999205,7.36819561231,7.71687577281
HMOX1,0,0,0,5.55576537494
HNRNPA1,10.1571684428,9.38738671702,9.69433928305,10.1747137406
HOXB5,0,0,6.49124563248,0
HPRT1,0,5.62020724917,5.82064501226,0
DNAJA1,7.55379770942,7.03306681603,6.67179023497,0
ING2,7.14442151483,7.09465378955,7.48291325339,7.28611365756
IRS4,5.8501863784,6.2455429094,6.10892399627,5.9857251448
JUNB,6.77270567124,6.57261973428,6.18300102725,0
KPNA2,8.97226029425,8.53295590677,8.84559398047,9.03940799879
KRT85,0,7.13809140889,0,0
LDB1,8.39021089216,8.08978524071,8.07497439142,8.24375391961
MAD2L1,0,6.30348116004,6.67383811718,6.74740371242
MAFK,0,0,0,6.30750003023
MBD2,7.13348239549,7.19972618656,7.32179666645,0
MEIS1,7.70665637456,7.8686062973,7.08508775125,0
MNAT1,8.31145712915,7.59765186666,7.69984320573,8.00102947177
MSI1,7.72575338945,6.52088191244,7.10200133276,7.3918981126
MYBL2,7.13099666389,7.37409789014,7.08535555687,0
NCBP1,7.47646280532,6.89379079771,6.71319688959,7.59912358898
NDUFS8,6.24865176752,0,0,5.99689453214
NKX2-2,0,6.5479652407,0,0
NTHL1,8.67890777498,8.2765600728,8.35378868241,8.4083894882
ORC5,8.34882745691,8.44868309635,8.26672837419,8.5721425387
USO1,0,6.84644545007,6.44014864161,0
PHB,6.83870886059,6.40741627803,6.14239808422,6.95232428816
PIP,7.19834907767,5.90652285675,6.2162030717,0
EXOSC10,7.7098595143,6.53638284646,7.56623625273,8.11238726231
POLB,8.5192858115,7.88247685608,7.75549305604,7.6634014419
POLR2A,7.95726954397,7.33484580127,7.42490414652,7.98287015716
POLR2B,8.32189324094,8.05711224436,7.64534660945,8.24366959372
POLR2G,8.20514853961,7.1795478321,7.08914040382,8.1703300045
PPP1CA,8.82438650331,7.96699488421,8.29391537124,8.91380030708
PPP2CA,7.89043886292,6.55122132163,7.00285155504,7.66763776338
PSMB1,0,6.1345585322,6.51302738273,6.11880078875
PTP4A1,6.03256589829,0,0,0
PTPN1,0,0,0,0
RAB13,6.73823735243,0,5.86036285031,6.79842345315
RANGAP1,7.34224908237,7.08535423385,7.46330717311,7.41499752536
RBBP7,8.69410333403,8.53416606792,8.45818586002,8.48370063688
RBMS1,7.32699796855,0,6.05768146116,7.26602899947
RCN2,6.95707880129,0,0,0
RFC3,9.20825796536,8.23990763673,8.36220930918,8.68710526094
RFXAP,7.82779797869,7.43172389597,7.57941242037,7.72684438551
RPA1,9.71301352997,9.52036530685,9.18726264216,9.25857403328
RPA2,9.43092145844,9.10304141938,8.85233418438,9.03646550142
RPA3,8.31683601998,7.5865034968,7.50260966824,6.82071544469
RPL12,6.86124439667,6.90792733216,0,6.18829874643
RPL23,7.79461528381,6.43356980601,0,7.45725272041
RPL19,0,6.5408881843,6.11172973123,0
RPL22,0,7.28044536962,6.29375965564,0
RPL24,8.26376101334,7.54236185502,7.74853286381,8.10441307956
RPL26,0,5.87817736579,0,0
RPL27,6.89779673375,6.19463460334,0,6.33305308917
RPL29,7.09012238577,6.3086488955,6.16753803922,6.56001363508
RPL7A,7.02066478726,7.52174252179,0,6.30158113975
RPLP1,7.25650001423,6.72147617909,0,6.81186189549
RPLP2,6.64976324185,6.68909058491,0,6.21994933449
RPS11,8.2649285373,7.04067704228,7.16343444692,8.1331181168
RPS13,7.65532707991,6.70625785843,6.45047579315,7.36977150539
RPS15,7.87203436685,7.24307673633,6.61426723839,7.59798401542
RPS16,8.55408124551,7.18150925047,7.14360060366,8.0501907298
RPS19,7.64202494858,6.19572441528,6.01516602636,7.05553577978
RPS20,6.91504045561,6.51646577942,0,7.30463215353
RPS23,7.47871704776,6.87082548195,0,7.34625945317
RPS25,8.78492224741,7.89594376562,7.82429320553,8.45678097012
RPS27,7.34371552118,6.84814247733,6.60067647754,7.51495969957
RPS28,6.10622440358,0,0,0
RPS29,6.903768587,0,0,6.94863292474
RPS3A,8.39720464412,7.89707867716,7.99821181282,8.23113823928
RPS4X,9.10428353069,8.67010213905,8.78972482509,8.91797983928
RPS7,8.91352869094,8.30699616034,8.51438866587,9.05893508697
RPS8,8.55008793065,7.96477990573,7.79495396034,8.55477418017
RRM1,0,6.92353608287,7.64365958268,0
RUVBL1,9.8289872158,9.57895863538,9.43274303079,9.74931034032
RXRA,8.05886825638,8.04080917048,0,0
S100A9,6.72547224142,6.17360164752,0,7.05106415009
SAP30,8.26858653013,7.55836558862,7.73106602125,8.34567859541
IQGAP1,7.89695944102,8.1689624901,8.43103023565,7.90486117725
SRSF3,8.55339636644,7.54650813129,7.98625358856,8.29943326265
SRSF9,8.21525296995,7.43648006517,7.5583225597,8.07267853252
SKI,7.65845267278,7.1337478841,6.8471815247,6.37662599837
SNRPB,8.95976140487,8.26545019635,8.3685115447,8.87500473599
SNRPC,7.39139277119,7.36450470191,7.29821955324,7.17033627644
SNRPE,0,6.92959933447,6.80771344852,7.35937082347
SNRPF,7.35933802232,0,5.75107101982,6.72373244482
SNRPG,6.61636305183,6.07712742235,0,6.38680509668
SOX4,7.33818496329,6.29590289405,6.49014271656,5.76095816603
SRF,7.88940243084,0,0,7.83819279355
SSRP1,8.28604704769,7.84674085952,7.08023304417,7.66477760609
SUPT3H,8.11659238571,7.87663461487,7.96492598875,7.47016532566
TAF2,7.71713828992,7.20199585959,7.69238353966,8.13887902918
TAF15,8.72207167508,8.1496149928,8.19493127785,8.80399516789
TFAM,9.77261923851,9.21678281174,9.49808619941,9.48204917285
TFAP2C,7.66658562307,0,0,0
TFAP4,8.31707267329,7.92932064583,7.64959731998,7.63482921044
TIAL1,7.78254255945,7.50614762183,8.36895155106,8.088530434
TMPO,8.36940302035,8.44068018895,8.57645881854,8.39550831991
HSP90B1,0,7.23118921967,0,0
TRRAP,8.98605853284,7.16686001146,7.18973366097,8.72549351691
NKX2-1,7.53092473112,7.13839487999,7.01201482652,7.10302710273
TUBB2A,9.28337240426,8.90542795021,8.84705005989,9.09253277567
UBE2M,6.7669113805,0,0,6.23211331475
UBE2N,0,5.77877208987,0,0
USF2,9.00576614926,8.44336634293,8.65221353036,8.52337791862
VRK1,6.96742851411,7.7648565355,8.13067492978,0
XPA,0,0,6.0268898983,0
XPO1,6.70542491672,7.32265725718,7.19674089429,7.01715104441
YARS,0,0,7.48361366275,0
YWHAH,6.03650295813,6.96802368092,7.30131785636,6.76813253153
YY1,8.67972861822,8.67614696408,8.50622421618,8.63537437832
ZIC3,6.54093417212,6.89703196352,0,0
ZNF174,7.89807568367,7.54823096546,7.31906483781,7.63481058767
ELF2,0,7.61641947277,7.31906483781,0
LONP1,0,0,6.94086987177,0
NCAPD3,0,6.81905182825,7.2387520417,7.04483249332
G3BP2,7.21305539066,7.10037359393,7.53500047999,7.32449953021
DARS,7.53888255616,7.53702927662,7.91739958912,7.69658365715
TCEA1,6.8139362577,0,0,0
DDX42,0,7.35827391001,7.93507540753,7.58562379333
ALDH3A2,6.66957302914,0,0,0
BLM,7.05549542381,6.85356618464,0,0
BLMH,0,0,6.22213899237,0
KLF9,0,0,0,6.77968366779
CDK3,0,0,0,6.94827342376
AP2B1,7.63624244586,7.35209486031,7.55309198488,7.6090702579
CSTF2,7.83511389659,6.90270710258,6.78791700317,7.35877394921
CSTF3,8.11044241983,7.66673880576,7.84323260566,8.00662718542
DDB2,8.81912341792,8.38450935275,8.18369147413,8.35831183857
TOR1A,6.48690791219,0,0,7.31187033466
EMD,7.06379965134,6.52319905596,6.68561777507,7.06369365762
ERCC3,8.82009243592,8.18514887511,7.71699049581,8.4673267425
FOXF2,6.44275446211,0,0,0
ICT1,6.77101634445,5.78484517416,0,6.45862838482
PDX1,0,6.34548941845,5.73396336169,0
KRT17,0,0,7.90381968496,0
MSH2,9.25082123501,9.09625225539,9.00646821075,9.24759484573
LYZ,6.97558859175,6.45808886247,0,7.10240997145
GNL3,6.89280223652,6.76885510226,6.98707060113,7.73875948284
BACH1,5.78426453566,6.91144617585,0,0
QKI,7.38556118344,7.02400609727,7.60525541466,7.09019029944
EDC4,0,0,6.57743894171,0
KIF20B,7.18430238964,7.30040429129,7.47159869837,7.73388606126
MZT2B,7.29500542344,5.80870465547,6.04904347004,7.15335012735
PPP1CB,8.77564506299,7.84664311775,8.26536615602,8.84105460645
FAM45A,0,0,6.17861370072,0
GTF2H5,6.342654894,0,0,0
PABPC1,7.98432024295,7.86294921757,7.81889533155,8.04110177545
AP3M1,0,0,6.43862968896,0
RNF220,0,0,0,5.70174863854
CETN3,6.49539914353,0,6.29953666846,0
TEAD4,7.50228074116,7.67965708463,7.5862865427,7.15097863117
MBD6,0,0,6.72623987628,0
CCAR1,0,0,6.36723304654,0
PRKACA,0,6.61536563781,0,6.08410247083
SLC25A3,7.32136741694,6.95798375516,6.88430883995,7.37237421455
KRT2,9.12707436041,9.24416245018,9.30282800466,9.21182973969
JAK3,0,6.94781167269,7.19774266066,0
PPAN,6.8831921147,0,0,6.49771356152
EXOSC5,7.54421604716,6.95119306969,7.00935892002,7.94392791062
TBX3,7.50460517492,7.1703800667,6.77280604227,7.08054083559
SRPK1,0,0,6.2550249607,0
EIF4E2,6.48514868266,6.50002084708,7.09297913001,6.70956606292
ACTL6A,9.09427636307,8.86710946162,8.95214046939,9.17686437708
NIPBL,0,0,0,6.76761659812
BAG2,7.22776506603,6.34969238749,6.04620493458,7.25070343757
BAP1,7.254565074,7.4547107719,7.15938510032,6.8182547335
CETN2,8.85212485992,8.17749136577,8.16194867518,8.18424018866
CDC42,7.21667600215,0,0,7.10187227837
CLTC,0,6.59900511572,7.15951588536,0
COPB2,8.00949721462,0,0,7.60045176395
DDX5,9.78977656045,9.04112172731,8.97341893979,9.53664864837
DLX2,8.35306558576,0,0,0
DUSP3,0,6.06666704372,0,0
FAM50A,0,5.94827930273,6.95739554036,0
EIF2S1,8.04424656152,8.01215571941,8.60611004054,8.57372333225
ERH,7.80538157274,0,0,6.10354105207
FARSA,0,0,0,7.78511834089
FEN1,8.5005924097,8.44902365335,8.75994939782,8.21663233238
FRG1,6.22597881642,6.8487101194,7.2828724783,6.61908930439
GPS2,6.75205703769,6.13435872648,6.84113497615,0
GTF2F2,6.96204992681,6.65165631324,7.00759450167,7.58697279706
HAND1,6.50520166052,5.90932562403,0,6.477181112
PRPF3,8.29372770503,7.19967660632,7.7393591532,7.99056074999
POLR2D,7.87884426705,6.7818810634,6.44223758475,7.26174647153
HUS1,0,0,5.75512722249,0
JUN,8.3248649462,7.8944836254,8.17393563382,8.00723156167
NDUFB10,5.98628347259,0,0,0
NDUFS3,6.73154113468,6.31320383037,6.60019959314,0
DRG1,7.84039903797,7.9500984148,8.55169291113,7.92129910946
PABPN1,7.50381551576,7.32262965351,6.65112643255,6.74988633521
PPIB,8.27397153703,7.52341227731,7.80630379177,7.72146157799
PTTG1,0,6.00803624051,0,0
ETF1,6.92585308411,8.66613427636,7.67328011029,7.24188791067
SCO1,6.06348919915,0,0,6.0885046113
SNRPA,8.79027165719,8.35356583492,8.47339847912,8.75054479627
SNRPD3,8.11159906373,7.05700143156,0,7.60451419229
SOX14,0,0,6.42591899613,6.19952022281
STK19,7.15573245203,5.09418297223,0,5.85900124372
MXI1,0,0,0,6.27714283735
DNAJB3,6.49950267476,0,5.93607046193,0
SMAD5,7.21512563932,7.31274887263,7.20969934103,7.00006764033
C16orf87,5.11771208518,0,5.25001624397,0
NAPA,0,6.14449246646,6.1318035879,0
SMARCA2,7.10052056641,7.34899692278,7.80245958505,8.03998989814
HMGN1,6.32118435061,6.85345748654,7.58928473923,6.83164476175
DHRS4L1,0,5.73009397923,6.28104368195,0
CAPZB,7.32379941445,7.10955153751,7.41742011045,6.98931854054
DDX1,7.99761978678,7.91402984706,7.45568989257,7.85578763311
DSC1,0,6.77074035136,0,0
MECP2,8.19099971096,7.92264869042,8.01102777124,8.12304268609
NME4,6.14079454623,0,0,5.59420036672
OXSR1,0,6.62423185029,6.56493066028,0
PITX3,0,0,0,6.85870431172
SFPQ,10.3774569613,10.2585327156,10.424113954,10.7651748912
TIMM50,7.5388437096,6.49962226972,6.51265428868,7.08048347195
MED11,6.99011911926,6.4193759824,5.94303819387,6.77168247631
PFKL,0,6.59882162908,6.42642147161,0
PWP2,7.98184548547,6.75437080664,6.32962877677,7.11255121225
CCT8,0,7.02191034586,7.42389943011,0
ACTC1,9.23659134839,8.39123303925,0,0
ATF1,8.30864164759,7.8068170304,8.07656729411,8.18554434238
ATP5C1,7.63253048402,6.45163095688,7.07755708601,0
CHAF1B,8.14847937156,7.54910211662,7.92126106965,7.75665737729
CSTA,0,6.00404425268,6.60083164013,6.65590292208
DLX3,0,0,6.03721972056,0
DLX5,8.33489210708,8.0687561922,8.04596486476,8.18176063996
ARID3A,8.43345646684,9.10180137768,8.9639517467,8.18777663434
ERCC4,7.00984513174,0,6.94711396785,7.19940365646
H1F0,7.86489113129,7.10056481884,6.90523936879,7.11885544636
HIST1H1C,9.88502696553,9.24412279916,9.30615976332,9.57581281419
HIST1H1D,9.90155190459,9.27799795305,9.33157601264,9.54474214552
HIST1H1E,9.87703712782,9.22903507064,9.28549636999,9.52481846132
SMC3,8.30803301958,8.53438688455,8.66720200017,8.76089338813
SMAD4,6.87524930694,0,7.11769217597,6.8206084101
PDK3,7.02830655932,6.28125222593,6.68699115708,6.93230571229
FBXW11,7.10302201536,6.17999713944,6.2685511829,7.06664909159
SALL2,7.98066596689,7.32951544361,7.17351479356,7.32739754342
MED10,7.58732167369,6.28935662891,6.18152081132,6.78992509208
EIF3G,6.51616247426,6.43217185871,7.17020354766,0
AKAP8L,0,0,6.32815482219,0
ZKSCAN8,8.1635600168,7.19485121246,0,6.08747886584
CYB5R1,0,0,0,6.27357217201
UTP6,6.58696395937,0,0,0
GSK3A,0,0,0,5.6321507658
MAFG,7.67108075369,6.89136664246,6.5592522223,7.11922418995
ZBTB18,0,0,0,7.24338646579
RPL7L1,6.78613368781,6.10466837087,6.43602987958,6.46377907395
INTS4,8.32980237792,8.20132901026,8.3810690224,7.94937780992
ZC3H14,6.34874688935,0,0,0
ACTR1A,0,0,6.76816577139,0
AP3S2,7.20455668993,6.30928839491,6.73004999024,6.55496344816
BCAS2,7.59672775229,7.21481345008,6.66802759981,7.72807853495
GPC6,0,5.90824528338,0,0
DHRS2,5.98608935493,0,0,0
DNAJA2,6.56413444093,0,5.91436959938,0
HMGN2,0,5.80307376349,6.08759514466,5.73842364331
HOXA11,6.66873295789,6.52125335214,6.82947368483,6.42574082971
HOXA1,0,6.29177603599,6.21534953172,0
HES1,7.58553044787,7.40720390794,6.80480701071,7.01645557345
IDH3A,6.85082274302,6.84661948598,7.41993676899,0
KARS,6.85715094105,6.49776641576,6.88529873821,7.38583421639
KRT6A,7.77995415068,8.56443430936,8.4819422336,7.92911389936
LMNA,0,0,5.97792703844,0
MAB21L1,8.06504252228,7.26379054698,0,7.24206951858
MRE11A,9.0052423225,8.62949802866,8.4207221228,8.84329759375
NME6,0,0,6.21714362385,5.63456746446
PDIA6,6.6177555156,7.16262371392,7.77310980185,0
PURA,8.32788372193,7.79663682044,7.98477983852,7.91823707611
RBM5,0,0,0,6.53806959811
SF3B4,7.15410261055,7.42002622201,7.20798757366,0
SF3A1,8.38676488041,7.89004194572,7.85820255795,8.27215203956
SMNDC1,0,6.22575180884,6.59396145634,0
TAF11,7.34973564741,7.18876980926,7.43872262097,7.74411081783
TAF13,6.20066757359,6.16619253584,0,6.80258684243
NR2F1,8.80963325758,8.37140515651,8.35366043566,8.31462153993
TRIM28,7.64528296807,8.25303425965,8.47320685847,8.27468550522
NUP153,0,0,0,6.53406562906
DNM3,7.80104586713,8.1357926365,7.95474068118,7.50217378538
POLE3,9.25140199044,8.44326317059,8.54980352072,9.00593045512
MAP1S,6.81035086712,7.6091643774,7.50211043629,7.96741494738
MED25,7.5509603207,7.31101078907,7.38594810125,7.84109817471
EXOSC3,7.72126197183,0,0,0
CHAF1A,0,7.70679519094,7.95369741244,8.01499866502
UQCRC2,6.78361630573,0,0,0
SNRPA1,8.84635601035,8.3648143108,8.73772878677,8.9284976118
SMC4,6.42966354447,7.54097082931,8.20819428957,7.51016665599
ZNF3,0,0,5.76902403161,0
MRPL45,6.89954373392,6.79071496835,7.0420797145,7.17385288586
MFAP1,6.72917232624,6.78157265741,0,7.55153886888
MTA3,8.29554277694,7.57926045036,7.6071700401,7.93223166963
ARHGAP10,0,0,6.50178215693,0
ANXA11,7.55731651905,0,7.23371284106,7.44721953363
NUP155,6.86394212311,7.3873455945,7.16362944904,6.82625049222
THOC5,0,0,0,7.24755873234
TWISTNB,7.61961184912,0,6.05599635637,7.1024427616
UTP15,7.30223929282,6.60787914596,6.66453836257,7.20696976983
ILK,0,0,7.26384333383,7.15697201394
DDX54,7.10289767323,6.86298877471,6.79655107386,6.71792276216
SUPT20H,7.76976391242,7.29921835413,7.12720215653,7.3062757365
ANAPC15,7.09987906815,0,6.18582994215,7.24069568295
BYSL,7.00395655949,0,7.18766126783,7.66866160981
HMGXB4,7.6744562316,6.86684739357,6.92422420817,7.53121652715
CUL4A,7.06120832443,6.85502061017,6.53695838017,7.17918105919
GPATCH11,6.52684107216,0,0,6.28936215034
MCAT,6.52882053604,7.09854636807,7.86996888834,6.96011651829
ZCRB1,0,5.96790819095,6.14560856747,6.17017854192
RBMS3,0,0,0,6.69994080648
NDUFA6,6.33295328254,0,0,0
NHP2L1,6.8664017231,0,6.21900588881,6.24001797584
TUBA4A,8.865434237,8.5536090244,8.51617266319,8.66061906243
UBE2E3,0,6.66945655385,6.94508528665,0
SMARCD3,6.76080462916,0,6.4390805841,7.49460033947
RING1,8.38554161751,7.80496468268,7.87985614156,8.17992574665
CAPNS1,0,0,5.73803294582,6.27785168606
CHD4,8.52498524927,7.25754394682,8.21309847607,8.58506547413
POU3F2,8.44226111555,8.20131401085,8.09136488947,8.25159153672
GNB2L1,0,0,6.48293581993,6.71146917393
H1FX,8.7412450441,8.05492147079,8.021290674,8.40147193162
AFF1,6.68400989894,0,0,0
SCML2,7.67246056223,7.97776202741,7.96101872331,7.80878361527
SIX1,8.48184884178,7.75088187941,7.86004394917,8.19866179114
VPS72,7.53485954685,7.44903154798,7.82249488062,8.12393116746
TSNAX,0,5.86418741103,0,0
TUBB4B,9.36262664742,9.12006139494,9.07476091232,0
ZNF740,8.39782309854,7.88463544725,8.19103201942,7.88013205759
SIN3B,7.60189003449,7.0727446951,6.86571824003,6.91965893803
OR6T1,0,0,6.76702687106,0
LUC7L3,6.24003973063,6.54526190408,7.03086480236,9.15084665193
TERF2IP,8.3987999195,8.16011921441,8.77651840708,8.74608793407
CHD3,7.87705789922,0,6.66360435734,7.79110644512
USP48,0,0,6.89334251924,0
MAGED1,5.79493972068,0,0,0
HNRNPL,9.1342059607,8.97815605952,9.09989046041,9.28695550738
MED29,7.91845408826,7.03315727848,7.46177251973,7.74267638208
MED28,8.23312199984,7.58929462135,7.91832761073,8.22892141403
SFMBT1,7.52021120882,6.83552942336,7.20725422373,6.78149349531
RBBP5,8.8822151718,8.75308516442,8.61492541243,8.91130452249
EBF3,8.54522987369,8.16110134563,8.06295483153,8.10095520667
SF3B1,8.52231226638,8.30132159105,8.33287329028,8.68079284462
SF3B3,8.86479734687,8.59562012247,8.44750470118,8.80359200454
KDM2B,8.47217060311,0,0,7.9761010457
CHD7,8.68681378255,7.68453393284,7.44432126528,8.82454483618
PRDX4,0,6.73600204582,7.41030958308,0
RAN,8.12886922765,7.83773578689,8.08085327226,8.28099854585
BAIAP2,0,0,6.81395197082,0
CAPZA1,7.49236418103,6.9257507259,7.3075459451,7.31227963936
CCT2,6.92517869991,6.84424036275,7.2163299604,0
ZNHIT1,6.81409632625,0,0,0
ARID3B,9.19684078994,9.16128983874,8.88341409804,8.81024816966
ARL6IP5,0,0,0,6.74453178067
MAB21L2,0,0,7.36269499815,0
MXD4,7.09669794183,7.20504486204,6.44334389469,5.70147739174
MYL12A,7.21496469353,0,0,0
NFYB,8.56235627378,7.48873018457,7.77221581531,8.44565107081
ORC2,8.02098854568,7.68543571615,7.99328062961,7.87794243138
TAF6L,8.56969309548,8.38325152875,8.07122556697,8.42714863657
ANP32A,0,5.82662708105,0,0
CDIPT,0,0,5.99752769022,6.23126816275
POLR2I,7.19033405862,5.69358554088,0,6.46198823209
POU3F3,7.80532550376,7.58369558288,7.42929080641,0
PKN2,0,0,6.84193280202,0
RAD21,7.79080428815,7.39104056973,7.89248469752,8.20829394128
DPF2,7.14024503717,0,7.09801924113,7.34065346061
RPP30,7.58007495574,7.40113302973,7.5728859008,7.89754720323
RBM14,8.85042836494,8.3603166515,8.19794761727,8.66374438097
ANP32B,0,0,7.13714199596,0
SSR4,6.22977403379,0,0,0
STK4,0,0,6.75562474668,0
TAF10,8.58778360257,8.0360530924,8.50695951947,8.52312762295
PPIH,7.00058303961,6.2127553773,7.41928249243,7.28213372916
VARS,7.81994925691,7.48376445909,7.92612434565,8.43578500809
GCN1L1,6.78346714661,0,7.68538754548,0
C3orf37,6.56120510006,6.83422351632,7.32303288511,0
RBM15B,7.1954462907,0,0,0
NUP160,7.41790296745,6.59556580671,0,0
